subject_id,modality,contrast,condition,roi,window,start_ms,end_ms,mean_amplitude,n_epochs_condition,n_roi_channels,available_channels
200,ear_strict_sens,emotional_vs_neutral,neutral,ear_full,W3,220.0,320.0,1.5347025382520185,80,10,"M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_strict_sens,emotional_vs_neutral,neutral,ear_full,W4,320.0,600.0,1.6128390151039127,80,10,"M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_strict_sens,emotional_vs_neutral,neutral,ear_full,W5,600.0,800.0,0.3181309223558312,80,10,"M1,M2,EL1,EL3,EL4,EL5,ER1,ER2,ER3,ER4"
200,ear_strict_sens,emotional_vs_neutral,neutral,ear_left,W1,80.0,130.0,0.20973695145152543,80,4,"EL1,EL3,EL4,EL5"
200,ear_strict_sens,emotional_vs_neutral,neutral,ear_left,W2,130.0,220.0,1.1767911374548767,80,4,"EL1,EL3,EL4,EL5"
200,ear_strict_sens,emotional_vs_neutral,neutral,ear_left,W3,220.0,320.0,1.5046042055011781,80,4,"EL1,EL3,EL4,EL5"
200,ear_strict_sens,emotional_vs_neutral,neutral,ear_left,W4,320.0,600.0,1.7547566478216905,80,4,"EL1,EL3,EL4,EL5"
200,ear_strict_sens,emotional_vs_neutral,neutral,ear_left,W5,600.0,800.0,0.7613538356739304,80,4,"EL1,EL3,EL4,EL5"
200,ear_strict_sens,emotional_vs_neutral,neutral,ear_mastoid,W1,80.0,130.0,2.6804247354243036,80,2,"M1,M2"
200,ear_strict_sens,emotional_vs_neutral,neutral,ear_mastoid,W2,130.0,220.0,2.850878686477256,80,2,"M1,M2"
200,ear_strict_sens,emotional_vs_neutral,neutral,ear_mastoid,W3,220.0,320.0,2.634836160073776,80,2,"M1,M2"
200,ear_strict_sens,emotional_vs_neutral,neutral,ear_mastoid,W4,320.0,600.0,2.5299599948209184,80,2,"M1,M2"
200,ear_strict_sens,emotional_vs_neutral,neutral,ear_mastoid,W5,600.0,800.0,-0.05832871063279935,80,2,"M1,M2"
200,ear_strict_sens,emotional_vs_neutral,neutral,ear_right,W1,80.0,130.0,2.192290716521284,80,4,"ER1,ER2,ER3,ER4"
200,ear_strict_sens,emotional_vs_neutral,neutral,ear_right,W2,130.0,220.0,1.6745253747570295,80,4,"ER1,ER2,ER3,ER4"
200,ear_strict_sens,emotional_vs_neutral,neutral,ear_right,W3,220.0,320.0,1.0147340600919803,80,4,"ER1,ER2,ER3,ER4"
200,ear_strict_sens,emotional_vs_neutral,neutral,ear_right,W4,320.0,600.0,1.0123608925276326,80,4,"ER1,ER2,ER3,ER4"
200,ear_strict_sens,emotional_vs_neutral,neutral,ear_right,W5,600.0,800.0,0.0631378255320473,80,4,"ER1,ER2,ER3,ER4"
