subject_id,modality,contrast,condition,roi,window,start_ms,end_ms,mean_amplitude
208,scalp_main,emotional_vs_neutral,neutral,late_roi,W1,80,130,-0.8305636203959623
208,scalp_main,emotional_vs_neutral,neutral,late_roi,W2,130,220,2.4645077462862743
208,scalp_main,emotional_vs_neutral,neutral,late_roi,W3,220,320,-2.126306995491637
208,scalp_main,emotional_vs_neutral,neutral,late_roi,W4,320,600,1.0732220517221538
208,scalp_main,emotional_vs_neutral,emotional,central_roi,W1,80,130,-0.9837352173584228
208,scalp_main,emotional_vs_neutral,emotional,central_roi,W2,130,220,0.6092657773443044
208,scalp_main,emotional_vs_neutral,emotional,central_roi,W3,220,320,-1.4802670711946901
208,scalp_main,emotional_vs_neutral,emotional,central_roi,W4,320,600,-1.8020326446160178
208,scalp_main,emotional_vs_neutral,neutral,central_roi,W1,80,130,-1.549216506535397
208,scalp_main,emotional_vs_neutral,neutral,central_roi,W2,130,220,0.9066782195533171
208,scalp_main,emotional_vs_neutral,neutral,central_roi,W3,220,320,-1.5003865260706122
208,scalp_main,emotional_vs_neutral,neutral,central_roi,W4,320,600,0.46418987281252433
211,scalp_main,face_vs_nonface,face,face_roi,W1,80,130,2.1697367459746393
211,scalp_main,face_vs_nonface,face,face_roi,W2,130,220,1.1225321849127994
211,scalp_main,face_vs_nonface,face,face_roi,W3,220,320,2.8832189300528226
211,scalp_main,face_vs_nonface,face,face_roi,W4,320,600,2.4105363216163287
211,scalp_main,face_vs_nonface,non_face,face_roi,W1,80,130,-2.595899876854468
211,scalp_main,face_vs_nonface,non_face,face_roi,W2,130,220,1.3626797990418085
211,scalp_main,face_vs_nonface,non_face,face_roi,W3,220,320,1.9563811858755045
211,scalp_main,face_vs_nonface,non_face,face_roi,W4,320,600,1.2962422883865738
211,scalp_main,face_vs_nonface,face,late_roi,W1,80,130,0.45219446993513734
211,scalp_main,face_vs_nonface,face,late_roi,W2,130,220,-1.7893566750502468
211,scalp_main,face_vs_nonface,face,late_roi,W3,220,320,-0.5613906974397304
211,scalp_main,face_vs_nonface,face,late_roi,W4,320,600,-0.9890038248683116
211,scalp_main,face_vs_nonface,non_face,late_roi,W1,80,130,-4.138057962009589
211,scalp_main,face_vs_nonface,non_face,late_roi,W2,130,220,-2.106951791262698
211,scalp_main,face_vs_nonface,non_face,late_roi,W3,220,320,-2.026602038035032
211,scalp_main,face_vs_nonface,non_face,late_roi,W4,320,600,-2.2227893302889687
211,scalp_main,face_vs_nonface,face,central_roi,W1,80,130,0.20651579099038772
211,scalp_main,face_vs_nonface,face,central_roi,W2,130,220,-2.3481251403153767
211,scalp_main,face_vs_nonface,face,central_roi,W3,220,320,-1.3918203516747831
211,scalp_main,face_vs_nonface,face,central_roi,W4,320,600,-1.8010775647085424
211,scalp_main,face_vs_nonface,non_face,central_roi,W1,80,130,-4.708007724710729
211,scalp_main,face_vs_nonface,non_face,central_roi,W2,130,220,-3.0054756127776012
211,scalp_main,face_vs_nonface,non_face,central_roi,W3,220,320,-3.1069771250959546
211,scalp_main,face_vs_nonface,non_face,central_roi,W4,320,600,-3.244002093499407
211,scalp_main,emotional_vs_neutral,emotional,face_roi,W1,80,130,1.5677863413218753
211,scalp_main,emotional_vs_neutral,emotional,face_roi,W2,130,220,0.8641549219735971
211,scalp_main,emotional_vs_neutral,emotional,face_roi,W3,220,320,2.3768181223143103
211,scalp_main,emotional_vs_neutral,emotional,face_roi,W4,320,600,1.7286676391854718
211,scalp_main,emotional_vs_neutral,neutral,face_roi,W1,80,130,3.975587959932933
211,scalp_main,emotional_vs_neutral,neutral,face_roi,W2,130,220,1.897663973730407
211,scalp_main,emotional_vs_neutral,neutral,face_roi,W3,220,320,4.402421353268358
211,scalp_main,emotional_vs_neutral,neutral,face_roi,W4,320,600,4.456142368908902
211,scalp_main,emotional_vs_neutral,emotional,late_roi,W1,80,130,-0.1665038813719507
211,scalp_main,emotional_vs_neutral,emotional,late_roi,W2,130,220,-2.0762837385961967
211,scalp_main,emotional_vs_neutral,emotional,late_roi,W3,220,320,-1.122285833528139
211,scalp_main,emotional_vs_neutral,emotional,late_roi,W4,320,600,-1.7114208446714763
211,scalp_main,emotional_vs_neutral,neutral,late_roi,W1,80,130,2.3082895238564016
211,scalp_main,emotional_vs_neutral,neutral,late_roi,W2,130,220,-0.9285754844124
211,scalp_main,emotional_vs_neutral,neutral,late_roi,W3,220,320,1.121294710825497
211,scalp_main,emotional_vs_neutral,neutral,late_roi,W4,320,600,1.1782472345411823
211,scalp_main,emotional_vs_neutral,emotional,central_roi,W1,80,130,-0.4202859689885901
211,scalp_main,emotional_vs_neutral,emotional,central_roi,W2,130,220,-2.636889378079304
211,scalp_main,emotional_vs_neutral,emotional,central_roi,W3,220,320,-1.9773248439014932
211,scalp_main,emotional_vs_neutral,emotional,central_roi,W4,320,600,-2.5598541611337224
211,scalp_main,emotional_vs_neutral,neutral,central_roi,W1,80,130,2.0869210709273203
211,scalp_main,emotional_vs_neutral,neutral,central_roi,W2,130,220,-1.4818324270235956
211,scalp_main,emotional_vs_neutral,neutral,central_roi,W3,220,320,0.364693125005345
211,scalp_main,emotional_vs_neutral,neutral,central_roi,W4,320,600,0.47525222456699917
213,scalp_main,face_vs_nonface,face,face_roi,W1,80,130,5.938289613576161
213,scalp_main,face_vs_nonface,face,face_roi,W2,130,220,6.161633672874873
213,scalp_main,face_vs_nonface,face,face_roi,W3,220,320,7.339383437932819
213,scalp_main,face_vs_nonface,face,face_roi,W4,320,600,5.6472720324914905
213,scalp_main,face_vs_nonface,non_face,face_roi,W1,80,130,2.36279069370615
213,scalp_main,face_vs_nonface,non_face,face_roi,W2,130,220,4.695919528421623
213,scalp_main,face_vs_nonface,non_face,face_roi,W3,220,320,5.229855733347952
213,scalp_main,face_vs_nonface,non_face,face_roi,W4,320,600,5.215755991619246
213,scalp_main,face_vs_nonface,face,late_roi,W1,80,130,0.6339658557348768
213,scalp_main,face_vs_nonface,face,late_roi,W2,130,220,1.1334270819494607
213,scalp_main,face_vs_nonface,face,late_roi,W3,220,320,3.0316730450271425
213,scalp_main,face_vs_nonface,face,late_roi,W4,320,600,1.6751914803853212
213,scalp_main,face_vs_nonface,non_face,late_roi,W1,80,130,-0.2748321326364755
213,scalp_main,face_vs_nonface,non_face,late_roi,W2,130,220,0.41767128930490904
213,scalp_main,face_vs_nonface,non_face,late_roi,W3,220,320,-0.08135312717637805
213,scalp_main,face_vs_nonface,non_face,late_roi,W4,320,600,-1.8624539296093445
213,scalp_main,face_vs_nonface,face,central_roi,W1,80,130,-0.8275417772489269
213,scalp_main,face_vs_nonface,face,central_roi,W2,130,220,-0.35487503344106464
213,scalp_main,face_vs_nonface,face,central_roi,W3,220,320,0.7416176290905472
213,scalp_main,face_vs_nonface,face,central_roi,W4,320,600,0.1035432779802965
213,scalp_main,face_vs_nonface,non_face,central_roi,W1,80,130,-1.5244126770857231
213,scalp_main,face_vs_nonface,non_face,central_roi,W2,130,220,-1.3661669923444204
213,scalp_main,face_vs_nonface,non_face,central_roi,W3,220,320,-2.326517676774016
213,scalp_main,face_vs_nonface,non_face,central_roi,W4,320,600,-3.337422357338923
213,scalp_main,emotional_vs_neutral,emotional,face_roi,W1,80,130,6.22362551066269
213,scalp_main,emotional_vs_neutral,emotional,face_roi,W2,130,220,6.109000860471309
213,scalp_main,emotional_vs_neutral,emotional,face_roi,W3,220,320,7.385175459473836
213,scalp_main,emotional_vs_neutral,emotional,face_roi,W4,320,600,5.751611664597703
213,scalp_main,emotional_vs_neutral,neutral,face_roi,W1,80,130,5.082281922316583
213,scalp_main,emotional_vs_neutral,neutral,face_roi,W2,130,220,6.3195321100855715
213,scalp_main,emotional_vs_neutral,neutral,face_roi,W3,220,320,7.202007373309763
213,scalp_main,emotional_vs_neutral,neutral,face_roi,W4,320,600,5.33425313617285
213,scalp_main,emotional_vs_neutral,emotional,late_roi,W1,80,130,0.9440349105657752
213,scalp_main,emotional_vs_neutral,emotional,late_roi,W2,130,220,1.21484201952119
213,scalp_main,emotional_vs_neutral,emotional,late_roi,W3,220,320,3.225316204961332
213,scalp_main,emotional_vs_neutral,emotional,late_roi,W4,320,600,2.0264785694920535
213,scalp_main,emotional_vs_neutral,neutral,late_roi,W1,80,130,-0.29624130875781873
213,scalp_main,emotional_vs_neutral,neutral,late_roi,W2,130,220,0.8891822692342731
213,scalp_main,emotional_vs_neutral,neutral,late_roi,W3,220,320,2.450743565224577
213,scalp_main,emotional_vs_neutral,neutral,late_roi,W4,320,600,0.6213302130651248
213,scalp_main,emotional_vs_neutral,emotional,central_roi,W1,80,130,-0.5305885546120765
213,scalp_main,emotional_vs_neutral,emotional,central_roi,W2,130,220,-0.1704300413054836
213,scalp_main,emotional_vs_neutral,emotional,central_roi,W3,220,320,1.1666807099702945
213,scalp_main,emotional_vs_neutral,emotional,central_roi,W4,320,600,0.6981045437601865
213,scalp_main,emotional_vs_neutral,neutral,central_roi,W1,80,130,-1.7184014451594782
213,scalp_main,emotional_vs_neutral,neutral,central_roi,W2,130,220,-0.9082100098478075
213,scalp_main,emotional_vs_neutral,neutral,central_roi,W3,220,320,-0.5335716135486945
213,scalp_main,emotional_vs_neutral,neutral,central_roi,W4,320,600,-1.6801405193593744
214,scalp_main,face_vs_nonface,face,face_roi,W1,80,130,7.635823543523369
214,scalp_main,face_vs_nonface,face,face_roi,W2,130,220,5.554448223042235
214,scalp_main,face_vs_nonface,face,face_roi,W3,220,320,5.095785645322094
214,scalp_main,face_vs_nonface,face,face_roi,W4,320,600,6.309724509623663
214,scalp_main,face_vs_nonface,non_face,face_roi,W1,80,130,5.7896567288999625
214,scalp_main,face_vs_nonface,non_face,face_roi,W2,130,220,6.660847061595641
214,scalp_main,face_vs_nonface,non_face,face_roi,W3,220,320,4.166587317890155
214,scalp_main,face_vs_nonface,non_face,face_roi,W4,320,600,2.195709341625164
214,scalp_main,face_vs_nonface,face,late_roi,W1,80,130,1.150305179320575
214,scalp_main,face_vs_nonface,face,late_roi,W2,130,220,1.9779905515942213
214,scalp_main,face_vs_nonface,face,late_roi,W3,220,320,1.4423695655470532
214,scalp_main,face_vs_nonface,face,late_roi,W4,320,600,0.1889488360184374
214,scalp_main,face_vs_nonface,non_face,late_roi,W1,80,130,2.0443743608653446
214,scalp_main,face_vs_nonface,non_face,late_roi,W2,130,220,2.539356637756277
214,scalp_main,face_vs_nonface,non_face,late_roi,W3,220,320,-1.9423150093733477
214,scalp_main,face_vs_nonface,non_face,late_roi,W4,320,600,-1.9842471567315687
214,scalp_main,face_vs_nonface,face,central_roi,W1,80,130,-0.6881832715439832
214,scalp_main,face_vs_nonface,face,central_roi,W2,130,220,0.19420267396320837
214,scalp_main,face_vs_nonface,face,central_roi,W3,220,320,-0.04755786081731871
214,scalp_main,face_vs_nonface,face,central_roi,W4,320,600,-1.1116758737086023
214,scalp_main,face_vs_nonface,non_face,central_roi,W1,80,130,0.18405423363893605
214,scalp_main,face_vs_nonface,non_face,central_roi,W2,130,220,0.6728573270333598
214,scalp_main,face_vs_nonface,non_face,central_roi,W3,220,320,-1.4670846297257845
214,scalp_main,face_vs_nonface,non_face,central_roi,W4,320,600,-0.7225657917474414
214,scalp_main,emotional_vs_neutral,emotional,face_roi,W1,80,130,7.744305347025591
214,scalp_main,emotional_vs_neutral,emotional,face_roi,W2,130,220,5.411506262728554
214,scalp_main,emotional_vs_neutral,emotional,face_roi,W3,220,320,5.014534330750922
214,scalp_main,emotional_vs_neutral,emotional,face_roi,W4,320,600,6.441433471942209
214,scalp_main,emotional_vs_neutral,neutral,face_roi,W1,80,130,7.310378133016697
214,scalp_main,emotional_vs_neutral,neutral,face_roi,W2,130,220,5.983274103983285
214,scalp_main,emotional_vs_neutral,neutral,face_roi,W3,220,320,5.339539589035599
214,scalp_main,emotional_vs_neutral,neutral,face_roi,W4,320,600,5.914597622668033
214,scalp_main,emotional_vs_neutral,emotional,late_roi,W1,80,130,1.2740056128344586
214,scalp_main,emotional_vs_neutral,emotional,late_roi,W2,130,220,1.9898758118278144
214,scalp_main,emotional_vs_neutral,emotional,late_roi,W3,220,320,1.316143735627148
214,scalp_main,emotional_vs_neutral,emotional,late_roi,W4,320,600,0.3864663584580977
214,scalp_main,emotional_vs_neutral,neutral,late_roi,W1,80,130,0.7792038787789243
214,scalp_main,emotional_vs_neutral,neutral,late_roi,W2,130,220,1.94233477089344
214,scalp_main,emotional_vs_neutral,neutral,late_roi,W3,220,320,1.8210470553067677
214,scalp_main,emotional_vs_neutral,neutral,late_roi,W4,320,600,-0.40360373130054333
214,scalp_main,emotional_vs_neutral,emotional,central_roi,W1,80,130,-0.6469090176522562
214,scalp_main,emotional_vs_neutral,emotional,central_roi,W2,130,220,0.20922343682946767
214,scalp_main,emotional_vs_neutral,emotional,central_roi,W3,220,320,-0.11121141485237272
214,scalp_main,emotional_vs_neutral,emotional,central_roi,W4,320,600,-1.0762693497992244
214,scalp_main,emotional_vs_neutral,neutral,central_roi,W1,80,130,-0.8120060332191641
214,scalp_main,emotional_vs_neutral,neutral,central_roi,W2,130,220,0.14914038536443047
214,scalp_main,emotional_vs_neutral,neutral,central_roi,W3,220,320,0.1434028012878432
214,scalp_main,emotional_vs_neutral,neutral,central_roi,W4,320,600,-1.2178954454367372
215,scalp_main,face_vs_nonface,face,face_roi,W1,80,130,10.883784897577966
215,scalp_main,face_vs_nonface,face,face_roi,W2,130,220,10.609962901364788
215,scalp_main,face_vs_nonface,face,face_roi,W3,220,320,10.977867506234743
215,scalp_main,face_vs_nonface,face,face_roi,W4,320,600,8.514770147732243
215,scalp_main,face_vs_nonface,non_face,face_roi,W1,80,130,9.738423575813467
215,scalp_main,face_vs_nonface,non_face,face_roi,W2,130,220,11.005382456136216
215,scalp_main,face_vs_nonface,non_face,face_roi,W3,220,320,13.428486013350868
215,scalp_main,face_vs_nonface,non_face,face_roi,W4,320,600,7.479941609826106
215,scalp_main,face_vs_nonface,face,late_roi,W1,80,130,1.0650344634935924
215,scalp_main,face_vs_nonface,face,late_roi,W2,130,220,1.4851325685179366
215,scalp_main,face_vs_nonface,face,late_roi,W3,220,320,0.3140578556758507
215,scalp_main,face_vs_nonface,face,late_roi,W4,320,600,1.3019968999087024
215,scalp_main,face_vs_nonface,non_face,late_roi,W1,80,130,2.771787469170341
215,scalp_main,face_vs_nonface,non_face,late_roi,W2,130,220,2.6967310431592724
215,scalp_main,face_vs_nonface,non_face,late_roi,W3,220,320,2.045084788118721
215,scalp_main,face_vs_nonface,non_face,late_roi,W4,320,600,0.4832447358958567
215,scalp_main,face_vs_nonface,face,central_roi,W1,80,130,-1.9684390318665879
215,scalp_main,face_vs_nonface,face,central_roi,W2,130,220,-2.0313344901292627
215,scalp_main,face_vs_nonface,face,central_roi,W3,220,320,-2.6269541174494497
215,scalp_main,face_vs_nonface,face,central_roi,W4,320,600,-1.7825330147391143
215,scalp_main,face_vs_nonface,non_face,central_roi,W1,80,130,-0.9462086915231482
215,scalp_main,face_vs_nonface,non_face,central_roi,W2,130,220,-1.6640920133035413
215,scalp_main,face_vs_nonface,non_face,central_roi,W3,220,320,-2.7138979363450266
215,scalp_main,face_vs_nonface,non_face,central_roi,W4,320,600,-2.06379582458957
215,scalp_main,emotional_vs_neutral,emotional,face_roi,W1,80,130,10.757655704840328
215,scalp_main,emotional_vs_neutral,emotional,face_roi,W2,130,220,10.610720196015523
215,scalp_main,emotional_vs_neutral,emotional,face_roi,W3,220,320,10.781437271080073
215,scalp_main,emotional_vs_neutral,emotional,face_roi,W4,320,600,8.465741555922474
215,scalp_main,emotional_vs_neutral,neutral,face_roi,W1,80,130,11.262172475790907
215,scalp_main,emotional_vs_neutral,neutral,face_roi,W2,130,220,10.607691017412602
215,scalp_main,emotional_vs_neutral,neutral,face_roi,W3,220,320,11.567158211698759
215,scalp_main,emotional_vs_neutral,neutral,face_roi,W4,320,600,8.661855923161559
215,scalp_main,emotional_vs_neutral,emotional,late_roi,W1,80,130,1.1567494128414837
215,scalp_main,emotional_vs_neutral,emotional,late_roi,W2,130,220,1.5631755024760834
215,scalp_main,emotional_vs_neutral,emotional,late_roi,W3,220,320,0.2735949533758897
215,scalp_main,emotional_vs_neutral,emotional,late_roi,W4,320,600,1.3607402664362274
215,scalp_main,emotional_vs_neutral,neutral,late_roi,W1,80,130,0.7898896154499202
215,scalp_main,emotional_vs_neutral,neutral,late_roi,W2,130,220,1.251003766643497
215,scalp_main,emotional_vs_neutral,neutral,late_roi,W3,220,320,0.4354465625757334
215,scalp_main,emotional_vs_neutral,neutral,late_roi,W4,320,600,1.1257668003261279
215,scalp_main,emotional_vs_neutral,emotional,central_roi,W1,80,130,-1.9612509580641424
215,scalp_main,emotional_vs_neutral,emotional,central_roi,W2,130,220,-2.0900083394969737
215,scalp_main,emotional_vs_neutral,emotional,central_roi,W3,220,320,-2.708455234675419
215,scalp_main,emotional_vs_neutral,emotional,central_roi,W4,320,600,-1.7869624444572143
215,scalp_main,emotional_vs_neutral,neutral,central_roi,W1,80,130,-1.9900032532739236
215,scalp_main,emotional_vs_neutral,neutral,central_roi,W2,130,220,-1.8553129420261287
215,scalp_main,emotional_vs_neutral,neutral,central_roi,W3,220,320,-2.3824507657715417
215,scalp_main,emotional_vs_neutral,neutral,central_roi,W4,320,600,-1.7692447255848136
200,ear_full_main,face_vs_nonface,face,ear_left,W1,80,130,0.749574246742304
200,ear_full_main,face_vs_nonface,face,ear_left,W2,130,220,0.779028307468753
200,ear_full_main,face_vs_nonface,face,ear_left,W3,220,320,1.1577966821259644
200,ear_full_main,face_vs_nonface,face,ear_left,W4,320,600,1.1262271205217165
200,ear_full_main,face_vs_nonface,non_face,ear_left,W1,80,130,1.4924736857663914
200,ear_full_main,face_vs_nonface,non_face,ear_left,W2,130,220,1.834222234387215
200,ear_full_main,face_vs_nonface,non_face,ear_left,W3,220,320,1.346249975505102
200,ear_full_main,face_vs_nonface,non_face,ear_left,W4,320,600,-2.2401054843692854
200,ear_full_main,face_vs_nonface,face,ear_right,W1,80,130,1.408083279809521
200,ear_full_main,face_vs_nonface,face,ear_right,W2,130,220,1.62189868761737
200,ear_full_main,face_vs_nonface,face,ear_right,W3,220,320,0.8739930006241391
200,ear_full_main,face_vs_nonface,face,ear_right,W4,320,600,1.0247373758717213
200,ear_full_main,face_vs_nonface,non_face,ear_right,W1,80,130,0.45633473891339627
200,ear_full_main,face_vs_nonface,non_face,ear_right,W2,130,220,0.349982972705252
200,ear_full_main,face_vs_nonface,non_face,ear_right,W3,220,320,0.4870092434797705
200,ear_full_main,face_vs_nonface,non_face,ear_right,W4,320,600,-1.4592647505734633
200,ear_full_main,face_vs_nonface,face,ear_mastoid,W1,80,130,2.4766720120736747
200,ear_full_main,face_vs_nonface,face,ear_mastoid,W2,130,220,2.9563607464202124
200,ear_full_main,face_vs_nonface,face,ear_mastoid,W3,220,320,2.8453550504200513
200,ear_full_main,face_vs_nonface,face,ear_mastoid,W4,320,600,2.342110274710958
200,ear_full_main,face_vs_nonface,non_face,ear_mastoid,W1,80,130,0.6028460541017627
200,ear_full_main,face_vs_nonface,non_face,ear_mastoid,W2,130,220,1.5460794395645316
200,ear_full_main,face_vs_nonface,non_face,ear_mastoid,W3,220,320,2.165613605545321
200,ear_full_main,face_vs_nonface,non_face,ear_mastoid,W4,320,600,-2.077654562087877
200,ear_full_main,face_vs_nonface,face,ear_full,W1,80,130,0.00015636903672519868
200,ear_full_main,face_vs_nonface,face,ear_full,W2,130,220,0.004127622104674351
200,ear_full_main,face_vs_nonface,face,ear_full,W3,220,320,0.005506209411191375
200,ear_full_main,face_vs_nonface,face,ear_full,W4,320,600,0.005928978181678275
200,ear_full_main,face_vs_nonface,non_face,ear_full,W1,80,130,0.006083869027992602
200,ear_full_main,face_vs_nonface,non_face,ear_full,W2,130,220,0.010813257585312458
200,ear_full_main,face_vs_nonface,non_face,ear_full,W3,220,320,0.014673017182776466
200,ear_full_main,face_vs_nonface,non_face,ear_full,W4,320,600,0.0012396323346891272
200,ear_full_main,emotional_vs_neutral,emotional,ear_left,W1,80,130,0.92952001183923
200,ear_full_main,emotional_vs_neutral,emotional,ear_left,W2,130,220,0.6543255608982773
200,ear_full_main,emotional_vs_neutral,emotional,ear_left,W3,220,320,1.0444405628184068
200,ear_full_main,emotional_vs_neutral,emotional,ear_left,W4,320,600,0.9168620966832817
200,ear_full_main,emotional_vs_neutral,neutral,ear_left,W1,80,130,0.20973695145152546
200,ear_full_main,emotional_vs_neutral,neutral,ear_left,W2,130,220,1.1531365471801802
200,ear_full_main,emotional_vs_neutral,neutral,ear_left,W3,220,320,1.4978650400486375
200,ear_full_main,emotional_vs_neutral,neutral,ear_left,W4,320,600,1.7543221920370229
200,ear_full_main,emotional_vs_neutral,emotional,ear_right,W1,80,130,1.1466808009056
200,ear_full_main,emotional_vs_neutral,emotional,ear_right,W2,130,220,1.5978604715743088
200,ear_full_main,emotional_vs_neutral,emotional,ear_right,W3,220,320,0.8252795251056323
200,ear_full_main,emotional_vs_neutral,emotional,ear_right,W4,320,600,1.0282320095486235
200,ear_full_main,emotional_vs_neutral,neutral,ear_right,W1,80,130,2.192290716521284
200,ear_full_main,emotional_vs_neutral,neutral,ear_right,W2,130,220,1.6940133357465539
200,ear_full_main,emotional_vs_neutral,neutral,ear_right,W3,220,320,1.0201334271796596
200,ear_full_main,emotional_vs_neutral,neutral,ear_right,W4,320,600,1.0142534748410128
200,ear_full_main,emotional_vs_neutral,emotional,ear_mastoid,W1,80,130,2.4087544376234664
200,ear_full_main,emotional_vs_neutral,emotional,ear_mastoid,W2,130,220,2.987576503691088
200,ear_full_main,emotional_vs_neutral,emotional,ear_mastoid,W3,220,320,2.9149541144608615
200,ear_full_main,emotional_vs_neutral,emotional,ear_mastoid,W4,320,600,2.277176993013312
200,ear_full_main,emotional_vs_neutral,neutral,ear_mastoid,W1,80,130,2.680424735424304
200,ear_full_main,emotional_vs_neutral,neutral,ear_mastoid,W2,130,220,2.862713474607587
200,ear_full_main,emotional_vs_neutral,neutral,ear_mastoid,W3,220,320,2.6365578582976155
200,ear_full_main,emotional_vs_neutral,neutral,ear_mastoid,W4,320,600,2.5369101198038937
200,ear_full_main,emotional_vs_neutral,emotional,ear_full,W1,80,130,-0.0007593844269775613
200,ear_full_main,emotional_vs_neutral,emotional,ear_full,W2,130,220,0.0033677324425549927
200,ear_full_main,emotional_vs_neutral,emotional,ear_full,W3,220,320,0.0014763108501619025
200,ear_full_main,emotional_vs_neutral,emotional,ear_full,W4,320,600,0.00010001336221578016
200,ear_full_main,emotional_vs_neutral,neutral,ear_full,W1,80,130,0.0029036294278334913
200,ear_full_main,emotional_vs_neutral,neutral,ear_full,W2,130,220,0.006407291091032402
200,ear_full_main,emotional_vs_neutral,neutral,ear_full,W3,220,320,0.017595905094279773
200,ear_full_main,emotional_vs_neutral,neutral,ear_full,W4,320,600,0.023415872640065765
201,ear_full_main,face_vs_nonface,face,ear_left,W1,80,130,0.20931716395081332
201,ear_full_main,face_vs_nonface,face,ear_left,W2,130,220,0.04500665676654445
201,ear_full_main,face_vs_nonface,face,ear_left,W3,220,320,-1.8190479011285783
201,ear_full_main,face_vs_nonface,face,ear_left,W4,320,600,-0.3533907117567575
201,ear_full_main,face_vs_nonface,non_face,ear_left,W1,80,130,-1.0925858209280563
201,ear_full_main,face_vs_nonface,non_face,ear_left,W2,130,220,-3.5145195109993255
201,ear_full_main,face_vs_nonface,non_face,ear_left,W3,220,320,-4.8641773014025125
201,ear_full_main,face_vs_nonface,non_face,ear_left,W4,320,600,-4.342190097654512
201,ear_full_main,face_vs_nonface,face,ear_right,W1,80,130,3.409906058114331
201,ear_full_main,face_vs_nonface,face,ear_right,W2,130,220,2.488550457150887
201,ear_full_main,face_vs_nonface,face,ear_right,W3,220,320,1.039584820124416
201,ear_full_main,face_vs_nonface,face,ear_right,W4,320,600,2.6293014667923424
201,ear_full_main,face_vs_nonface,non_face,ear_right,W1,80,130,0.7624512922619449
201,ear_full_main,face_vs_nonface,non_face,ear_right,W2,130,220,-0.0924878231597865
201,ear_full_main,face_vs_nonface,non_face,ear_right,W3,220,320,-2.6228985505120956
201,ear_full_main,face_vs_nonface,non_face,ear_right,W4,320,600,-3.035094159709381
201,ear_full_main,face_vs_nonface,face,ear_mastoid,W1,80,130,4.718724280269026
201,ear_full_main,face_vs_nonface,face,ear_mastoid,W2,130,220,3.0534014098835316
201,ear_full_main,face_vs_nonface,face,ear_mastoid,W3,220,320,0.8691628035564711
201,ear_full_main,face_vs_nonface,face,ear_mastoid,W4,320,600,2.843711306868173
201,ear_full_main,face_vs_nonface,non_face,ear_mastoid,W1,80,130,0.8379894551263359
201,ear_full_main,face_vs_nonface,non_face,ear_mastoid,W2,130,220,-0.307909989457289
201,ear_full_main,face_vs_nonface,non_face,ear_mastoid,W3,220,320,-3.6014612412348814
201,ear_full_main,face_vs_nonface,non_face,ear_mastoid,W4,320,600,-4.48920724724962
201,ear_full_main,face_vs_nonface,face,ear_full,W1,80,130,1.4281579805696616
201,ear_full_main,face_vs_nonface,face,ear_full,W2,130,220,0.8125490833334347
201,ear_full_main,face_vs_nonface,face,ear_full,W3,220,320,-0.6747296008178997
201,ear_full_main,face_vs_nonface,face,ear_full,W4,320,600,0.6909688781250403
201,ear_full_main,face_vs_nonface,non_face,ear_full,W1,80,130,-0.5916209697744237
201,ear_full_main,face_vs_nonface,non_face,ear_full,W2,130,220,-2.2370773542742732
201,ear_full_main,face_vs_nonface,non_face,ear_full,W3,220,320,-4.452308455976361
201,ear_full_main,face_vs_nonface,non_face,ear_full,W4,320,600,-4.650059364186949
201,ear_full_main,emotional_vs_neutral,emotional,ear_left,W1,80,130,0.9425095763223161
201,ear_full_main,emotional_vs_neutral,emotional,ear_left,W2,130,220,-0.3154903829021927
201,ear_full_main,emotional_vs_neutral,emotional,ear_left,W3,220,320,-2.297753320543542
201,ear_full_main,emotional_vs_neutral,emotional,ear_left,W4,320,600,-0.2676059661726065
201,ear_full_main,emotional_vs_neutral,neutral,ear_left,W1,80,130,-1.990260073163694
201,ear_full_main,emotional_vs_neutral,neutral,ear_left,W2,130,220,1.1264977757727543
201,ear_full_main,emotional_vs_neutral,neutral,ear_left,W3,220,320,-0.38293164288368703
201,ear_full_main,emotional_vs_neutral,neutral,ear_left,W4,320,600,-0.6107449485092105
201,ear_full_main,emotional_vs_neutral,emotional,ear_right,W1,80,130,3.883397755521709
201,ear_full_main,emotional_vs_neutral,emotional,ear_right,W2,130,220,2.048872639296773
201,ear_full_main,emotional_vs_neutral,emotional,ear_right,W3,220,320,0.3056729787427083
201,ear_full_main,emotional_vs_neutral,emotional,ear_right,W4,320,600,2.555113589126835
201,ear_full_main,emotional_vs_neutral,neutral,ear_right,W1,80,130,1.989430965892196
201,ear_full_main,emotional_vs_neutral,neutral,ear_right,W2,130,220,3.8075839107132334
201,ear_full_main,emotional_vs_neutral,neutral,ear_right,W3,220,320,3.241320344269537
201,ear_full_main,emotional_vs_neutral,neutral,ear_right,W4,320,600,2.8518650997888684
201,ear_full_main,emotional_vs_neutral,emotional,ear_mastoid,W1,80,130,5.098265246782121
201,ear_full_main,emotional_vs_neutral,emotional,ear_mastoid,W2,130,220,2.528598375733075
201,ear_full_main,emotional_vs_neutral,emotional,ear_mastoid,W3,220,320,0.00672316162842657
201,ear_full_main,emotional_vs_neutral,emotional,ear_mastoid,W4,320,600,2.887818084718255
201,ear_full_main,emotional_vs_neutral,neutral,ear_mastoid,W1,80,130,3.580101380729743
201,ear_full_main,emotional_vs_neutral,neutral,ear_mastoid,W2,130,220,4.627810512334902
201,ear_full_main,emotional_vs_neutral,neutral,ear_mastoid,W3,220,320,3.4564817293406054
