subject_id,modality,channel,n_nan,nan_pct,finite_min,finite_max,finite_std
206,scalp_sens,O1,0,0.0,-69.88179982356542,76.98630380562827,15.507311529546637
206,scalp_sens,Pz,0,0.0,-52.772951866761105,47.7731078793845,10.544741602239181
206,scalp_sens,P3,0,0.0,-51.16311587082555,58.89501185130439,11.756188274976
206,scalp_sens,P7,0,0.0,-69.21523982524832,70.59826382175652,14.547962343689516
206,scalp_sens,CP1,0,0.0,-48.33030387797771,42.72321989213424,9.609671440192972
206,scalp_sens,CP5,0,0.0,-50.074311873574516,48.82645187672506,9.962004060652482
206,scalp_sens,TP7,0,0.0,-54.672615861964914,56.47032785742613,11.116512314727231
206,scalp_sens,Cz,0,0.0,-53.895075863928014,52.628335867126225,10.5532622726901
206,scalp_sens,C3,0,0.0,-44.6709878872166,40.23584389841426,9.137023869630633
206,scalp_sens,T7,0,0.0,-52.46199586754619,61.88597584375293,10.025853984557262
206,scalp_sens,FC1,0,0.0,-56.23505185802014,49.01087587625943,10.623715291704123
206,scalp_sens,F7,0,0.0,-55.25813586048662,45.06984788620957,10.880376109908836
206,scalp_sens,Fp1,0,0.0,-141.79300764200707,186.44951952926021,31.61178650469192
206,scalp_sens,O2,0,0.0,-81.65927979383014,75.28048780993504,15.963275002502048
206,scalp_sens,P4,0,0.0,-68.21959182776209,54.31319986287235,11.129896553144428
206,scalp_sens,P8,0,0.0,-62.13430384312596,52.48460386748911,11.364001378305021
206,scalp_sens,CP2,0,0.0,-46.34910388297976,40.72768389717248,9.209586938721701
206,scalp_sens,CP6,0,0.0,-61.211215845456536,52.953527866305194,11.281870838036415
206,scalp_sens,TP8,0,0.0,-60.96837184606966,52.81224786666189,11.269918222596552
206,scalp_sens,C4,0,0.0,-46.514199882562934,41.14341989612285,8.990758802756627
206,scalp_sens,T8,0,0.0,-44.05784388876464,41.6644398948074,9.746283795894849
206,scalp_sens,Fc2,0,0.0,-55.803543859109595,49.146171875917844,10.819797814448732
206,scalp_sens,FC6,0,0.0,-66.6090558318283,49.45736387513216,9.587214068261117
206,scalp_sens,Fz,0,0.0,-56.3701318576791,56.71127985681778,12.175432053228906
206,scalp_sens,F4,0,0.0,-56.682847856889566,60.59868784700302,12.212132050281578
206,scalp_sens,F8,0,0.0,-76.22667980754613,48.640387877194826,11.030630361268706
206,scalp_sens,Fp2,0,0.0,-138.65991964991736,170.34145556992917,29.28895046471578
206,scalp_sens,Fpz,0,0.0,-123.5757596880012,146.5300476300472,26.203769073824954
208,ear_full_sens,Fpz,0,0.0,-181.4699995418323,298.6479032459865,55.5371518342769
208,ear_full_sens,M1,0,0.0,-56.289071857883755,98.94241575019441,9.677487473533262
208,ear_full_sens,M2,0,0.0,-49.68645187455377,106.28144773166514,9.076310557371709
208,ear_full_sens,EL1,0,0.0,-115.4374717085484,128.61831967526996,12.531031250574546
208,ear_full_sens,EL3,0,0.0,-121.10391169424202,107.74443172797146,13.147941228636887
208,ear_full_sens,EL4,0,0.0,-101.2265997444274,90.66631177108957,11.700144968513287
208,ear_full_sens,EL5,0,0.0,-137.91974365178612,115.57443170820261,16.740745333629167
208,ear_full_sens,ER1,0,0.0,-1191.7194209911977,436.5791988977435,42.88602040398563
208,ear_full_sens,ER2,0,0.0,-191.60857551623485,102.59357574097612,12.587554941401974
208,ear_full_sens,ER3,0,0.0,-118.32900770124797,110.16458372186116,11.202124256940857
208,ear_full_sens,ER4,0,0.0,-56.77976785664487,97.47079975390989,10.809225598569421
208,ear_strict_sens,M1,0,0.0,-56.289071857883755,98.94241575019441,9.677487473533262
208,ear_strict_sens,M2,0,0.0,-49.68645187455377,106.28144773166514,9.076310557371709
208,ear_strict_sens,EL1,0,0.0,-115.4374717085484,128.61831967526996,12.531031250574546
208,ear_strict_sens,EL3,0,0.0,-121.10391169424202,107.74443172797146,13.147941228636887
208,ear_strict_sens,EL4,0,0.0,-101.2265997444274,90.66631177108957,11.700144968513287
208,ear_strict_sens,EL5,0,0.0,-137.91974365178612,115.57443170820261,16.740745333629167
208,ear_strict_sens,ER1,0,0.0,-1191.7194209911977,436.5791988977435,42.88602040398563
208,ear_strict_sens,ER2,0,0.0,-191.60857551623485,102.59357574097612,12.587554941401974
