modality,contrast,roi,window,start_ms,end_ms,n_subjects,mean_difference,median_difference,std_difference,sem_difference,ci95_low,ci95_high,n_positive,n_negative,positive_pct,t_stat,p_ttest,wilcoxon_stat,p_wilcoxon,p_sign,effect_size_dz,p_fdr_ttest,p_fdr_wilcoxon
ear_full_main,face_vs_nonface,ear_left,W2,130,220,11,0.3694660454141417,0.44872794505343544,1.4135608493211154,0.426204632321295,-0.5801770547483673,1.3191091455766508,7,4,63.63636363636363,0.8668747765641812,0.4063303752952764,27.0,0.6376953125,0.548828125,0.2613725794624147,0.6501286004724421,0.8326646959459459
ear_full_main,face_vs_nonface,ear_left,W3,220,320,11,1.0535441334515752,1.1479436980714057,1.8141570978426993,0.5469889458458458,-0.16522318838289962,2.27231145528605,7,4,63.63636363636363,1.9260793868921962,0.08297077903036786,16.0,0.1474609375,0.548828125,0.5807347857053806,0.4120959255048918,0.405517578125
ear_full_main,face_vs_nonface,ear_left,W4,320,600,11,2.034649212848789,1.9542492385759118,2.3883130096415406,0.7201034668095863,0.4301587010157055,3.639139724681873,7,4,63.63636363636363,2.8254956497616788,0.017990340270421304,10.0,0.0419921875,0.548828125,0.8519189924582656,0.15831499437970747,0.3079427083333333
ear_full_main,face_vs_nonface,ear_mastoid,W1,80,130,11,0.6721064749534877,0.33851724013376416,1.2723347468130095,0.383623360264599,-0.18265963857340783,1.5268725884803833,7,4,63.63636363636363,1.75199569309312,0.11032415558954217,17.0,0.1748046875,0.548828125,0.5282465771189575,0.4120959255048918,0.4157516891891892
ear_full_main,face_vs_nonface,ear_mastoid,W2,130,220,11,-0.028752173415606708,-0.3898111685959864,1.4086478783106098,0.4247233158260459,-0.9750946947429946,0.9175903479117813,3,8,27.272727272727273,-0.0676962444590227,0.9473618703939071,25.0,0.51953125,0.2265625,-0.020411185689704913,0.9473618703939071,0.7882543103448276
ear_full_main,face_vs_nonface,ear_mastoid,W3,220,320,11,0.3209490726692403,-0.5180196195302313,1.7727064275631694,0.5344910985162151,-0.8699713099641582,1.5118694553026388,5,6,45.45454545454545,0.6004759921357294,0.561550283137983,30.0,0.8310546875,1.0,0.18105032377551045,0.7248150113328764,0.8918635670731707
ear_full_main,face_vs_nonface,ear_mastoid,W4,320,600,11,1.680067324499641,1.904239829303601,3.1149057041717008,0.9391794070977552,-0.4125548014202629,3.772689450419545,6,5,54.54545454545455,1.788867293940539,0.10391833831374973,15.0,0.123046875,1.0,0.5393637830671973,0.4120959255048918,0.405517578125
ear_full_main,face_vs_nonface,ear_right,W1,80,130,11,0.8201330242702777,0.9517485408961248,0.8714387411445158,0.2627486665596367,0.23469251200677033,1.405573536533785,9,2,81.81818181818181,3.1213594154782527,0.01084884557571044,5.0,0.009765625,0.0654296875,0.9411252742713101,0.15831499437970747,0.13368055555555555
ear_full_main,face_vs_nonface,ear_right,W2,130,220,11,0.5204812553032507,0.5179652559724206,0.9318870103992221,0.28097450550002184,-0.10556895681298428,1.1465314674194858,7,4,63.63636363636363,1.852414525570578,0.09367353555466688,14.0,0.1015625,0.548828125,0.5585239943201651,0.4120959255048918,0.405517578125
ear_full_main,face_vs_nonface,ear_right,W3,220,320,11,0.685877649457718,0.3869837571443686,1.2139863156417767,0.36603064632815746,-0.1296894546358872,1.5014447535513233,8,3,72.72727272727273,1.8738257474834723,0.09043744667458915,14.0,0.1015625,0.2265625,0.5649797206281746,0.4120959255048918,0.405517578125
ear_full_main,face_vs_nonface,ear_right,W4,320,600,11,1.660517473749193,1.7174996906617375,1.9312306258884655,0.5822879427013873,0.3630990855854981,2.9579358619128877,9,2,81.81818181818181,2.8517119314640365,0.017199537034872207,6.0,0.013671875,0.0654296875,0.8598234988041729,0.15831499437970747,0.13368055555555555
ear_strict_main,emotional_vs_neutral,ear_left,W1,80,130,11,0.8181044622311031,0.5450852856499284,1.8014255744656502,0.5431502471139085,-0.3921097058177536,2.02831863027996,8,3,72.72727272727273,1.506221283297201,0.16292821735728782,16.0,0.1474609375,0.2265625,0.45414280435858373,0.5120601116943332,0.405517578125
ear_strict_main,emotional_vs_neutral,ear_left,W2,130,220,11,0.505986179133266,-0.06149958451410159,1.8913058119485804,0.5702501583683555,-0.764610354066426,1.776582712332958,5,6,45.45454545454545,0.8873056354443345,0.39575347583676646,27.0,0.6376953125,1.0,0.26753271519424826,0.6501286004724421,0.8326646959459459
ear_strict_main,emotional_vs_neutral,ear_left,W3,220,320,11,0.6619516648820816,0.4083511803090607,2.103585924672008,0.6342550205827153,-0.7512565885320883,2.0751599182962517,8,3,72.72727272727273,1.0436679937888709,0.32121222096729546,22.0,0.365234375,0.2265625,0.31467774010005956,0.6144929444591739,0.6695963541666666
ear_strict_main,emotional_vs_neutral,ear_left,W4,320,600,11,0.8929587721028227,0.5440749737545668,2.071750334709752,0.6246562290477692,-0.4988620409604214,2.284779585166067,7,4,63.63636363636363,1.4295203194628443,0.18334299047010455,16.0,0.1474609375,0.548828125,0.4310165936224764,0.5350390833560212,0.405517578125
ear_strict_main,emotional_vs_neutral,ear_mastoid,W1,80,130,11,0.631686618074159,-0.21440055025266958,1.9852418928096855,0.5985729524131528,-0.702017032932947,1.965390269081265,5,6,45.45454545454545,1.0553210189794047,0.3161077115139199,33.0,1.0,1.0,0.3181912593936559,0.6144929444591739,1.0
ear_strict_main,emotional_vs_neutral,ear_mastoid,W2,130,220,11,0.32441234197926544,-0.38354360677346355,2.7753661932107603,0.8368043926106457,-1.5401040366914363,2.188928720649967,4,7,36.36363636363637,0.38768001798744184,0.7063767382266539,22.0,0.365234375,0.548828125,0.11688992348932517,0.7966935987706611,0.6695963541666666
ear_strict_main,emotional_vs_neutral,ear_mastoid,W3,220,320,11,0.5512566089511184,-0.11684280508020972,3.6367838238654375,1.0965315806723288,-1.8919680083514239,2.9944812262536606,4,7,36.36363636363637,0.502727526199583,0.6260419086752766,29.0,0.7646484375,0.548828125,0.1515780523806892,0.7394414248757201,0.8738839285714286
ear_strict_main,emotional_vs_neutral,ear_mastoid,W4,320,600,11,1.1199710438685624,0.17642711140032707,4.029123882950258,1.2148265594187122,-1.5868312115711631,3.8267732993082877,6,5,54.54545454545455,0.9219184707358244,0.3782768451966856,32.0,0.9658203125,1.0,0.27796887770263407,0.6501286004724421,0.98828125
ear_strict_main,emotional_vs_neutral,ear_right,W1,80,130,11,0.30199767371430825,-0.03333786279363869,1.3751466789941453,0.4146223241751711,-0.621838435672392,1.2258337831010084,4,7,36.36363636363637,0.7283680981603856,0.4830957851709142,30.0,0.8310546875,0.548828125,0.2196112446238864,0.7205496456786518,0.8918635670731707
ear_strict_main,emotional_vs_neutral,ear_right,W2,130,220,11,0.05405535097020766,-0.4939200927784181,1.7126795484778703,0.5163923134923998,-1.0965384255782666,1.2046491275186821,3,8,27.272727272727273,0.10467884505217996,0.9187004695813936,21.0,0.3203125,0.2265625,0.03156185932053016,0.9473618703939071,0.6695963541666666
ear_strict_main,emotional_vs_neutral,ear_right,W3,220,320,11,0.08832662846597515,-0.1948539020740273,1.9963392091907632,0.6019189191964164,-1.2528323011283047,1.429485558060255,5,6,45.45454545454545,0.14674173821267225,0.8862520528601778,28.0,0.7001953125,1.0,0.04424429879418101,0.9473618703939071,0.8326646959459459
ear_strict_main,emotional_vs_neutral,ear_right,W4,320,600,11,0.3143530089203803,-0.29675151066203354,1.8062426464113193,0.5446026489531749,-0.8990973120952113,1.527803329935972,4,7,36.36363636363637,0.5772153505397446,0.5765573953784244,25.0,0.51953125,0.548828125,0.17403697645216354,0.7248150113328764,0.7882543103448276
ear_strict_main,emotional_vs_neutral,ear_strict,W1,80,130,11,0.5744850282068109,0.1472511277697136,1.5960972264137294,0.48124142081284277,-0.4977876786810925,1.6467577350947145,6,5,54.54545454545455,1.1937564045016629,0.26012308153060565,31.0,0.8984375,1.0,0.35993109861961303,0.6023902940708762,0.9412202380952381
ear_strict_main,emotional_vs_neutral,ear_strict,W2,130,220,11,0.291151228395189,-0.07487346178753207,1.9445020825356634,0.5862894374395894,-1.0151830456606274,1.5974855024510053,5,6,45.45454545454545,0.49659981879716003,0.6302057598372615,24.0,0.46484375,1.0,0.1497304790826055,0.7394414248757201,0.7718160377358491
ear_strict_main,emotional_vs_neutral,ear_strict,W3,220,320,11,0.4186288655684561,0.04834882421699466,2.293025354646423,0.6913731578303463,-1.121846528599026,1.959104259735938,6,5,54.54545454545455,0.605503498114085,0.5583355482825338,28.0,0.7001953125,1.0,0.18256617386291712,0.7248150113328764,0.8326646959459459
ear_strict_main,emotional_vs_neutral,ear_strict,W4,320,600,11,0.7190464617986577,0.09279506890677469,2.2800690885495376,0.687466696618767,-0.8127247943696106,2.250817717966926,7,4,63.63636363636363,1.0459364291175304,0.3202137017994817,24.0,0.46484375,0.548828125,0.3153616990860913,0.6144929444591739,0.7718160377358491
ear_strict_main,face_vs_nonface,ear_left,W1,80,130,11,-0.187524889631887,0.1788420334798686,1.043047004088345,0.314490504660485,-0.8882534016399741,0.5132036223762002,6,5,54.54545454545455,-0.5962815628864009,0.5642402231979664,28.0,0.7001953125,1.0,-0.17978565577280908,0.7248150113328764,0.8326646959459459
ear_strict_main,face_vs_nonface,ear_left,W2,130,220,11,0.3694660454141417,0.44872794505343544,1.4135608493211154,0.426204632321295,-0.5801770547483673,1.3191091455766508,7,4,63.63636363636363,0.8668747765641812,0.4063303752952764,27.0,0.6376953125,0.548828125,0.2613725794624147,0.6501286004724421,0.8326646959459459
ear_strict_main,face_vs_nonface,ear_left,W3,220,320,11,1.0535441334515752,1.1479436980714057,1.8141570978426993,0.5469889458458458,-0.16522318838289962,2.27231145528605,7,4,63.63636363636363,1.9260793868921962,0.08297077903036786,16.0,0.1474609375,0.548828125,0.5807347857053806,0.4120959255048918,0.405517578125
ear_strict_main,face_vs_nonface,ear_left,W4,320,600,11,2.034649212848789,1.9542492385759118,2.3883130096415406,0.7201034668095863,0.4301587010157055,3.639139724681873,7,4,63.63636363636363,2.8254956497616788,0.017990340270421304,10.0,0.0419921875,0.548828125,0.8519189924582656,0.15831499437970747,0.3079427083333333
ear_strict_main,face_vs_nonface,ear_mastoid,W1,80,130,11,0.6721064749534877,0.33851724013376416,1.2723347468130095,0.383623360264599,-0.18265963857340783,1.5268725884803833,7,4,63.63636363636363,1.75199569309312,0.11032415558954217,17.0,0.1748046875,0.548828125,0.5282465771189575,0.4120959255048918,0.4157516891891892
ear_strict_main,face_vs_nonface,ear_mastoid,W2,130,220,11,-0.028752173415606708,-0.3898111685959864,1.4086478783106098,0.4247233158260459,-0.9750946947429946,0.9175903479117813,3,8,27.272727272727273,-0.0676962444590227,0.9473618703939071,25.0,0.51953125,0.2265625,-0.020411185689704913,0.9473618703939071,0.7882543103448276
ear_strict_main,face_vs_nonface,ear_mastoid,W3,220,320,11,0.3209490726692403,-0.5180196195302313,1.7727064275631694,0.5344910985162151,-0.8699713099641582,1.5118694553026388,5,6,45.45454545454545,0.6004759921357294,0.561550283137983,30.0,0.8310546875,1.0,0.18105032377551045,0.7248150113328764,0.8918635670731707
ear_strict_main,face_vs_nonface,ear_mastoid,W4,320,600,11,1.680067324499641,1.904239829303601,3.1149057041717008,0.9391794070977552,-0.4125548014202629,3.772689450419545,6,5,54.54545454545455,1.788867293940539,0.10391833831374973,15.0,0.123046875,1.0,0.5393637830671973,0.4120959255048918,0.405517578125
ear_strict_main,face_vs_nonface,ear_right,W1,80,130,11,0.8201330242702777,0.9517485408961248,0.8714387411445158,0.2627486665596367,0.23469251200677033,1.405573536533785,9,2,81.81818181818181,3.1213594154782527,0.01084884557571044,5.0,0.009765625,0.0654296875,0.9411252742713101,0.15831499437970747,0.13368055555555555
