subject_id,modality,contrast,condition_a,condition_b,roi,window,start_ms,end_ms,mean_a,mean_b,difference,n_a,n_b
214,ear_full_sens,face_vs_nonface,face,non_face,ear_full,W4,320.0,600.0,-0.0054144870549287,0.0090049180325645,-0.0144194050874932,320.0,80.0
200,ear_full_sens,face_vs_nonface,face,non_face,ear_full,W5,600.0,800.0,0.0077795313294253,0.0113644087215676,-0.0035848773921423006,320.0,80.0
201,ear_full_sens,face_vs_nonface,face,non_face,ear_full,W5,600.0,800.0,0.2674841376885553,-4.453615103476162,4.721099241164717,320.0,80.0
202,ear_full_sens,face_vs_nonface,face,non_face,ear_full,W5,600.0,800.0,-0.4013881131330274,-0.8810540437588257,0.47966593062579826,320.0,80.0
203,ear_full_sens,face_vs_nonface,face,non_face,ear_full,W5,600.0,800.0,-0.0019389813072937,-0.007520777923279,0.0055817966159853,320.0,80.0
205,ear_full_sens,face_vs_nonface,face,non_face,ear_full,W5,600.0,800.0,-0.0006961363535651,0.0023925187749489,-0.003088655128514,320.0,80.0
206,ear_full_sens,face_vs_nonface,face,non_face,ear_full,W5,600.0,800.0,0.0016041989047492,-0.0115218541810854,0.0131260530858346,320.0,80.0
208,ear_full_sens,face_vs_nonface,face,non_face,ear_full,W5,600.0,800.0,0.0022738982215114,-0.0249961585049755,0.0272700567264869,320.0,80.0
209,ear_full_sens,face_vs_nonface,face,non_face,ear_full,W5,600.0,800.0,-5.9112618233700086e-05,0.0001239052242844,-0.0001830178425181001,320.0,80.0
211,ear_full_sens,face_vs_nonface,face,non_face,ear_full,W5,600.0,800.0,0.0136810384765264,-0.0102483487168113,0.0239293871933377,320.0,80.0
212,ear_full_sens,face_vs_nonface,face,non_face,ear_full,W5,600.0,800.0,-0.000960001210725,0.00951552564615,-0.010475526856875,320.0,80.0
214,ear_full_sens,face_vs_nonface,face,non_face,ear_full,W5,600.0,800.0,-0.0042675117607667,0.032521545755202,-0.0367890575159687,320.0,80.0
200,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W1,80.0,130.0,0.7495742467423038,1.4924736857663912,-0.7428994390240874,320.0,80.0
201,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W1,80.0,130.0,0.2093171639508136,-1.0925858209280563,1.30190298487887,320.0,80.0
202,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W1,80.0,130.0,1.2488812916359573,0.2870352759178164,0.9618460157181409,320.0,80.0
203,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W1,80.0,130.0,1.3288805537082673,0.7342697534387167,0.5946108002695506,320.0,80.0
205,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W1,80.0,130.0,0.5102529948627744,0.9958113890872632,-0.48555839422448877,320.0,80.0
206,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W1,80.0,130.0,0.8865403999886989,0.7053899493682244,0.18115045062047452,320.0,80.0
208,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W1,80.0,130.0,0.4125926258143513,0.2337505923344827,0.1788420334798686,320.0,80.0
209,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W1,80.0,130.0,-0.1118346971852871,1.801710083895873,-1.91354478108116,320.0,80.0
211,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W1,80.0,130.0,0.1775416443062721,1.6704385675770432,-1.4928969232707712,320.0,80.0
212,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W1,80.0,130.0,0.1153819796768182,-0.3803347426845788,0.49571672236139697,320.0,80.0
214,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W1,80.0,130.0,-0.7102853005557668,0.4316579551227844,-1.1419432556785512,320.0,80.0
200,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W2,130.0,220.0,0.7989912396037999,1.8428800328984587,-1.0438887932946588,320.0,80.0
201,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W2,130.0,220.0,-0.0077788170188674,-3.54249748018291,3.5347186631640426,320.0,80.0
202,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W2,130.0,220.0,1.5019667106102867,0.0831485629641353,1.4188181476461514,320.0,80.0
203,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W2,130.0,220.0,0.9602510012492538,0.387407799565915,0.5728432016833388,320.0,80.0
205,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W2,130.0,220.0,0.144805403580558,0.8337516513804932,-0.6889462477999353,320.0,80.0
206,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W2,130.0,220.0,1.251544502017661,0.4984160542579567,0.7531284477597042,320.0,80.0
208,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W2,130.0,220.0,0.4871799849030874,0.0151329268682791,0.4720470580348083,320.0,80.0
209,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W2,130.0,220.0,-0.2605239579590742,1.3333697308396737,-1.5938936887987478,320.0,80.0
211,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W2,130.0,220.0,0.4814528084255857,1.1169480243246002,-0.6354952158990145,320.0,80.0
212,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W2,130.0,220.0,0.1369381766366122,-0.8026267425974121,0.9395649192340243,320.0,80.0
214,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W2,130.0,220.0,-0.9562628043270212,-1.3004380688541275,0.34417526452710634,320.0,80.0
200,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W3,220.0,320.0,1.1564877362353407,1.3362593696503773,-0.17977163341503655,320.0,80.0
201,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W3,220.0,320.0,-1.808241629370568,-4.894100492036311,3.0858588626657433,320.0,80.0
202,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W3,220.0,320.0,1.755986100071833,0.1267502840523747,1.6292358160194584,320.0,80.0
203,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W3,220.0,320.0,1.1504160299198432,1.0983717726492603,0.05204425727058282,320.0,80.0
205,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W3,220.0,320.0,0.2558584442548715,1.4898378874992697,-1.2339794432443982,320.0,80.0
206,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W3,220.0,320.0,1.5251330306324715,0.3114028543885522,1.2137301762439194,320.0,80.0
208,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W3,220.0,320.0,-1.415750302677511,-5.9562734575123,4.54052315483479,320.0,80.0
209,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W3,220.0,320.0,-0.6800037186334542,0.4686620531098464,-1.1486657717433006,320.0,80.0
211,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W3,220.0,320.0,-0.6023402825755756,-0.2824141728287827,-0.3199261097467929,320.0,80.0
212,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W3,220.0,320.0,0.062624466461943,-1.7679129322552722,1.8305373987172153,320.0,80.0
214,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W3,220.0,320.0,-0.7433909719411003,-3.1087311485193907,2.3653401765782904,320.0,80.0
200,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W4,320.0,600.0,1.1195210725632132,-2.2498761907402245,3.369397263303438,320.0,80.0
201,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W4,320.0,600.0,-0.3559397902287746,-4.313500621738874,3.9575608315100994,320.0,80.0
202,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W4,320.0,600.0,1.842631737736868,-1.1015065777224895,2.9441383154593574,320.0,80.0
203,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W4,320.0,600.0,0.3952966286587757,0.6695366993877769,-0.27424007072900125,320.0,80.0
205,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W4,320.0,600.0,-0.1678118165750437,0.1980436089448398,-0.3658554255198835,320.0,80.0
206,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W4,320.0,600.0,1.1207346721843874,-5.580022031035552,6.700756703219939,320.0,80.0
208,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W4,320.0,600.0,-0.5339222879526637,-4.421126997050051,3.8872047090973867,320.0,80.0
209,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W4,320.0,600.0,-0.1449508637820599,0.5705920608092515,-0.7155429245913114,320.0,80.0
211,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W4,320.0,600.0,-0.7558497962352041,-0.4215152809516036,-0.3343345152836005,320.0,80.0
212,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W4,320.0,600.0,-0.3925252202796427,-2.352673014960927,1.9601477946812842,320.0,80.0
214,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W4,320.0,600.0,-1.0271873247302392,-2.2022864357546417,1.1750991110244025,320.0,80.0
200,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W5,600.0,800.0,-0.4196696866882762,-0.79891064377567,0.3792409570873938,320.0,80.0
201,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W5,600.0,800.0,0.0129090475566067,-4.711709006544474,4.7246180541010805,320.0,80.0
202,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W5,600.0,800.0,-1.1460757614835202,-2.4191474511522824,1.2730716896687622,320.0,80.0
203,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W5,600.0,800.0,-0.2874192297667983,0.8539092640789891,-1.1413284938457875,320.0,80.0
205,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W5,600.0,800.0,-0.4517726383342759,-0.02853755080625,-0.4232350875280259,320.0,80.0
206,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W5,600.0,800.0,-0.7121874429431511,-1.2252015295968837,0.5130140866537326,320.0,80.0
208,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W5,600.0,800.0,-2.121611916205401,-1.4987909674460909,-0.6228209487593102,320.0,80.0
209,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W5,600.0,800.0,-0.4181637298456852,-0.9661841681063272,0.5480204382606421,320.0,80.0
211,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W5,600.0,800.0,-1.1357898059757876,-0.2830346054094464,-0.8527552005663412,320.0,80.0
212,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W5,600.0,800.0,-0.4644139700774261,-1.8647700890088867,1.4003561189314606,320.0,80.0
214,ear_full_sens,face_vs_nonface,face,non_face,ear_left,W5,600.0,800.0,-0.4030779812304134,-0.2150477815087474,-0.18803019972166599,320.0,80.0
200,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W1,80.0,130.0,2.476672012073676,0.6028460541017628,1.8738259579719132,320.0,80.0
201,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W1,80.0,130.0,4.718724280269024,0.8379894551263362,3.880734825142688,320.0,80.0
202,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W1,80.0,130.0,3.408421592743865,2.467458144424492,0.9409634483193727,320.0,80.0
203,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W1,80.0,130.0,0.2215427092502771,0.0918224751055952,0.12972023414468192,320.0,80.0
205,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W1,80.0,130.0,1.3042191123214089,0.2884500253095661,1.0157690870118428,320.0,80.0
206,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W1,80.0,130.0,1.943945500279532,2.0566889869004896,-0.11274348662095757,320.0,80.0
208,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W1,80.0,130.0,1.2121937673834469,1.6674878253171046,-0.45529405793365774,320.0,80.0
209,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W1,80.0,130.0,1.093312648791602,0.7547954086578378,0.3385172401337643,320.0,80.0
211,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W1,80.0,130.0,2.5675797224140697,2.9933442858195134,-0.42576456340544366,320.0,80.0
212,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W1,80.0,130.0,0.7474657982599142,0.4043566885080469,0.3431091097518673,320.0,80.0
214,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W1,80.0,130.0,0.996376557492616,1.132043127520325,-0.1356665700277091,320.0,80.0
200,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W2,130.0,220.0,2.9537976150147016,1.5404964242248895,1.413301190789812,320.0,80.0
201,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W2,130.0,220.0,2.988653121941928,-0.3561839504384866,3.3448370723804146,320.0,80.0
202,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W2,130.0,220.0,3.881978107927015,3.103144039472139,0.7788340684548762,320.0,80.0
203,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W2,130.0,220.0,1.9647888850128843,2.3600791687694347,-0.3952902837565504,320.0,80.0
205,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W2,130.0,220.0,1.9063171430333707,2.147470422149795,-0.24115327911642415,320.0,80.0
206,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W2,130.0,220.0,3.107894808677962,4.153133409827178,-1.045238601149216,320.0,80.0
208,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W2,130.0,220.0,0.7606794450145884,1.64628216600529,-0.8856027209907016,320.0,80.0
209,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W2,130.0,220.0,1.6737850928657572,2.084756450672911,-0.4109713578071539,320.0,80.0
211,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W2,130.0,220.0,3.488320167221492,4.289559260149446,-0.8012390929279536,320.0,80.0
212,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W2,130.0,220.0,-1.145573708672088,0.4820446561182854,-1.6276183647903735,320.0,80.0
214,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W2,130.0,220.0,0.2992464471171887,0.5840883644270168,-0.28484191730982816,320.0,80.0
200,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W3,220.0,320.0,2.838186088754289,2.1466651257412503,0.6915209630130388,320.0,80.0
201,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W3,220.0,320.0,0.890824985313015,-3.640801293738721,4.531626279051736,320.0,80.0
202,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W3,220.0,320.0,3.6570630556632255,2.908086757945392,0.7489762977178334,320.0,80.0
203,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W3,220.0,320.0,1.6358265103466314,3.092748171957791,-1.4569216616111595,320.0,80.0
205,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W3,220.0,320.0,2.64249623023304,3.1922742479783026,-0.5497780177452625,320.0,80.0
206,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W3,220.0,320.0,3.629328898907522,4.606192382553025,-0.976863483645503,320.0,80.0
208,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W3,220.0,320.0,-0.3481299814153077,-2.501012786583897,2.152882805168589,320.0,80.0
209,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W3,220.0,320.0,1.2931169529294917,2.4205189330349657,-1.127401980105474,320.0,80.0
211,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W3,220.0,320.0,4.199461061693622,5.206671843121201,-1.0072107814275792,320.0,80.0
212,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W3,220.0,320.0,-0.785939727347001,-0.2386708855344079,-0.547268841812593,320.0,80.0
214,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W3,220.0,320.0,0.2097155725741817,-0.9632216189088068,1.1729371914829885,320.0,80.0
200,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W4,320.0,600.0,2.3303821775343905,-2.095221771728908,4.425603949263298,320.0,80.0
201,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W4,320.0,600.0,2.838453498514529,-4.491657188537209,7.330110687051738,320.0,80.0
202,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W4,320.0,600.0,3.479466735928344,0.718525057451304,2.7609416784770398,320.0,80.0
203,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W4,320.0,600.0,1.135540387988749,2.483573935197509,-1.3480335472087601,320.0,80.0
205,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W4,320.0,600.0,2.420862504236974,3.42910166358332,-1.008239159346346,320.0,80.0
206,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W4,320.0,600.0,2.5992715299697986,-3.0435333388768835,5.642804868846682,320.0,80.0
208,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W4,320.0,600.0,0.5116878881290299,-1.36650340149454,1.87819128962357,320.0,80.0
209,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W4,320.0,600.0,0.8319024856951626,1.6732128877452457,-0.8413104020500831,320.0,80.0
211,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W4,320.0,600.0,4.297709423363579,5.098843276283704,-0.8011338529201248,320.0,80.0
212,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W4,320.0,600.0,-0.9273591765279944,0.7137616646113263,-1.6411208411393208,320.0,80.0
214,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W4,320.0,600.0,0.9712915020015372,-1.2017767938426098,2.173068295844147,320.0,80.0
200,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W5,600.0,800.0,-0.8521917118067175,-1.6238855237767835,0.771693811970066,320.0,80.0
201,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W5,600.0,800.0,0.7980597396627989,-5.009705104367908,5.807764844030707,320.0,80.0
202,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W5,600.0,800.0,-1.008468373951468,-2.9018489956877147,1.8933806217362468,320.0,80.0
203,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W5,600.0,800.0,0.665748827566383,0.3868617126768923,0.2788871148894907,320.0,80.0
205,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W5,600.0,800.0,1.4477178241943098,1.1841154548087738,0.26360236938553605,320.0,80.0
206,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W5,600.0,800.0,-0.1926052892021643,-0.8873843539309534,0.694779064728789,320.0,80.0
208,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W5,600.0,800.0,-2.216107687022033,0.2618093938256053,-2.4779170808476385,320.0,80.0
209,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W5,600.0,800.0,-0.1349276091468366,0.6333967807154266,-0.7683243898622631,320.0,80.0
211,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W5,600.0,800.0,2.4522236798015022,2.950005957644228,-0.49778227784272566,320.0,80.0
212,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W5,600.0,800.0,-0.1548288582917365,0.6912863942157036,-0.8461152525074401,320.0,80.0
214,ear_full_sens,face_vs_nonface,face,non_face,ear_mastoid,W5,600.0,800.0,0.1148730176554482,-0.1648177299772026,0.2796907476326508,320.0,80.0
200,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W1,80.0,130.0,1.4080832798095209,0.4563347389133962,0.9517485408961246,320.0,80.0
201,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W1,80.0,130.0,3.40990605811433,0.7624512922619446,2.6474547658523857,320.0,80.0
202,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W1,80.0,130.0,2.710915219092716,1.2822451695525383,1.4286700495401776,320.0,80.0
203,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W1,80.0,130.0,-0.0199846968214422,0.0836303780920292,-0.1036150749134714,320.0,80.0
205,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W1,80.0,130.0,0.1210053015875073,-0.1612374615774022,0.2822427631649095,320.0,80.0
206,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W1,80.0,130.0,0.1965917010318507,0.4211611444632537,-0.224569443431403,320.0,80.0
208,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W1,80.0,130.0,1.3845312629411568,1.3625493166371148,0.021981946304042044,320.0,80.0
209,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W1,80.0,130.0,0.7361507553882517,-0.7870020037934657,1.5231527591817176,320.0,80.0
211,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W1,80.0,130.0,0.5627907167892829,-0.6800147682676811,1.242805485056964,320.0,80.0
212,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W1,80.0,130.0,0.6497496214330423,0.375949978453389,0.27379964297965326,320.0,80.0
214,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W1,80.0,130.0,1.0639236568243646,0.0861318244824094,0.9777918323419552,320.0,80.0
200,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W2,130.0,220.0,1.601361950502522,0.3459634883969769,1.2553984621055452,320.0,80.0
201,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W2,130.0,220.0,2.4386102762027364,-0.1353875460889495,2.5739978222916857,320.0,80.0
202,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W2,130.0,220.0,2.701968268870952,2.115358259807662,0.58661000906329,320.0,80.0
203,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W2,130.0,220.0,0.2602311893666525,0.3866988195022389,-0.12646763013558637,320.0,80.0
205,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W2,130.0,220.0,0.7495538280489961,0.4568500994426522,0.29270372860634386,320.0,80.0
206,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W2,130.0,220.0,0.0309206147750595,0.8641161953156427,-0.8331955805405832,320.0,80.0
208,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W2,130.0,220.0,1.018411517892177,0.4725486529697426,0.5458628649224345,320.0,80.0
209,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W2,130.0,220.0,0.7158503397330769,-0.4341759009294901,1.150026240662567,320.0,80.0
211,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W2,130.0,220.0,0.425626793625505,-0.3268227331288587,0.7524495267543636,320.0,80.0
212,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W2,130.0,220.0,0.538686894384436,0.7097115505182318,-0.1710246561337958,320.0,80.0
214,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W2,130.0,220.0,0.8012190474118505,1.072420260889506,-0.27120121347765547,320.0,80.0
200,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W3,220.0,320.0,0.880958592813637,0.4833077432921178,0.3976508495215192,320.0,80.0
201,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W3,220.0,320.0,1.0662644200969131,-2.635448659358783,3.701713079455696,320.0,80.0
202,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W3,220.0,320.0,2.6722079600370847,2.064848442422898,0.6073595176141868,320.0,80.0
203,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W3,220.0,320.0,-0.264544222454199,0.1754077733766358,-0.4399519958308348,320.0,80.0
205,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W3,220.0,320.0,0.4064741702638225,0.6152746315718127,-0.20880046130799024,320.0,80.0
206,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W3,220.0,320.0,0.1875601102575975,0.6546124355000223,-0.46705232524242485,320.0,80.0
208,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W3,220.0,320.0,-0.8884141837135575,-2.598342409237446,1.7099282255238883,320.0,80.0
209,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W3,220.0,320.0,1.2367170459666346,-0.24162962434003,1.4783466703066646,320.0,80.0
211,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W3,220.0,320.0,1.2417758423023484,1.116189124007945,0.1255867182944035,320.0,80.0
212,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W3,220.0,320.0,-0.4409521754065717,-0.5949802456772174,0.1540280702706457,320.0,80.0
214,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W3,220.0,320.0,0.1524434124923265,-0.4934701844257524,0.6459135969180789,320.0,80.0
200,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W4,320.0,600.0,1.0240335534949765,-1.4680671486089811,2.492100702103958,320.0,80.0
201,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W4,320.0,600.0,2.6255118313076853,-3.047630043689993,5.673141874997678,320.0,80.0
202,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W4,320.0,600.0,3.0714519777882487,1.3271970175638803,1.7442549602243684,320.0,80.0
203,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W4,320.0,600.0,1.0209673146733624,0.8564737388480734,0.164493575825289,320.0,80.0
205,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W4,320.0,600.0,1.2262477407591228,1.4899741548554857,-0.2637264140963629,320.0,80.0
206,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W4,320.0,600.0,0.6690250122038544,-3.2749683826266613,3.9439933948305157,320.0,80.0
208,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W4,320.0,600.0,-0.0028143440714511,-1.6924545775649096,1.6896402334934584,320.0,80.0
209,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W4,320.0,600.0,0.8816963166096076,-0.4659022201458421,1.3475985367554497,320.0,80.0
211,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W4,320.0,600.0,1.9646780976192573,1.123706797214925,0.8409713004043322,320.0,80.0
212,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W4,320.0,600.0,0.0790852735759991,1.3359130174246034,-1.2568277438486044,320.0,80.0
214,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W4,320.0,600.0,1.3794304936006372,-0.4983080803309531,1.8777385739315902,320.0,80.0
200,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W5,600.0,800.0,-0.3377972906406761,-0.989601733815297,0.6518044431746209,320.0,80.0
201,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W5,600.0,800.0,0.7770929120644875,-2.7606494693731127,3.5377423814376003,320.0,80.0
202,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W5,600.0,800.0,-1.2754992385037385,-0.2791628798884999,-0.9963363586152385,320.0,80.0
203,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W5,600.0,800.0,0.6295909485521682,0.3408113075849374,0.28877964096723086,320.0,80.0
205,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W5,600.0,800.0,0.8217155015966414,0.423527237284063,0.3981882643125784,320.0,80.0
206,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W5,600.0,800.0,-0.5366712779035643,-0.9604978337847968,0.4238265558812325,320.0,80.0
208,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W5,600.0,800.0,-1.7611619238218963,0.2654670810549591,-2.026629004876855,320.0,80.0
209,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W5,600.0,800.0,0.3994159716872027,-0.0787802701956009,0.47819624188280363,320.0,80.0
211,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W5,600.0,800.0,1.240331407510508,0.0485461770239479,1.1917852304865602,320.0,80.0
212,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W5,600.0,800.0,0.1144534568029499,1.947273904529777,-1.8328204477268273,320.0,80.0
214,ear_full_sens,face_vs_nonface,face,non_face,ear_right,W5,600.0,800.0,-0.0035271304469181,-0.3427461276090081,0.33921899716209,320.0,80.0
200,ear_full_sens,face_vs_nonface,face,non_face,ear_strict,W1,80.0,130.0,1.3583974130354648,0.9000925806922673,0.4583048323431975,320.0,80.0
201,ear_full_sens,face_vs_nonface,face,non_face,ear_strict,W1,80.0,130.0,2.278270598964921,-0.0452233885193021,2.323493987484223,320.0,80.0
202,ear_full_sens,face_vs_nonface,face,non_face,ear_strict,W1,80.0,130.0,2.378571992974052,1.2138891994236207,1.1646827935504311,320.0,80.0
