modality,contrast,roi,window,start_ms,end_ms,n_subjects,mean_difference,median_difference,std_difference,sem_difference,ci95_low,ci95_high,n_positive,n_negative,positive_pct,t_stat,p_ttest,wilcoxon_stat,p_wilcoxon,p_sign,effect_size_dz,p_fdr_ttest,p_fdr_wilcoxon
ear_strict_sens,face_vs_nonface,ear_full,W1,80.0,130.0,11,0.3863634215684549,0.12182756497853697,0.7470960227246499,0.22525792634040864,-0.11554251582366598,0.8882693589605757,6,5,54.54545454545455,1.7152045561521523,0.11707270610934427,16.0,0.1474609375,1.0,0.5171536319513418,0.5022504953500154,0.5324978298611112
ear_strict_sens,face_vs_nonface,ear_full,W2,130.0,220.0,11,0.3553559493863156,-0.0181075677179832,0.9938044086061758,0.29964330348615725,-0.3122909368423125,1.0230028356149437,5,6,45.45454545454545,1.1859298881435945,0.26306343902820883,27.0,0.6376953125,1.0,0.35757131514913193,0.6866681236912675,0.8428276909722222
ear_strict_sens,face_vs_nonface,ear_full,W3,220.0,320.0,11,0.7698593141744664,0.22545587904520104,1.3941944613841792,0.42036544665481484,-0.16677326954072136,1.7064918978896542,7,4,63.63636363636363,1.8314048414322694,0.09695277125895083,17.0,0.1748046875,0.548828125,0.5521893362064696,0.5022504953500154,0.5410621279761905
ear_strict_sens,face_vs_nonface,ear_full,W4,320.0,600.0,11,1.8036759277533159,1.6557487331512268,2.167792712148208,0.653614095405683,0.3473329675879955,3.260018887918636,8,3,72.72727272727273,2.759542580907494,0.020145604440018176,11.0,0.0537109375,0.2265625,0.8320333939890107,0.20145604440018175,0.4364013671875
ear_strict_sens,face_vs_nonface,ear_full,W5,600.0,800.0,11,0.39287380859365584,0.11641366850269994,1.504374561454713,0.45358599677279404,-0.6177787735230498,1.4035263907103614,8,3,72.72727272727273,0.8661506558599745,0.4067087981904859,21.0,0.3203125,0.2265625,0.26115424885525274,0.6956861021679364,0.7435825892857143
ear_strict_sens,face_vs_nonface,ear_left,W1,80.0,130.0,11,-0.18752488963188704,0.1788420334798686,1.043047004088345,0.314490504660485,-0.8882534016399742,0.5132036223762001,6,5,54.54545454545455,-0.5962815628864011,0.5642402231979664,28.0,0.7001953125,1.0,-0.17978565577280914,0.7238391264861731,0.8428276909722222
ear_strict_sens,face_vs_nonface,ear_left,W2,130.0,220.0,11,0.3702792505688018,0.4720470580348083,1.4009720939349202,0.42240897975824276,-0.5709066086494101,1.3114651097870138,7,4,63.63636363636363,0.8765894389383571,0.401277028364604,27.0,0.6376953125,0.548828125,0.26430166037697145,0.6956861021679364,0.8428276909722222
ear_strict_sens,face_vs_nonface,ear_left,W3,220.0,320.0,11,1.0759024440164067,1.2137301762439194,1.8291642289996681,0.5515137661392383,-0.15294680571193542,2.3047516937447488,7,4,63.63636363636363,1.9508170241117395,0.07964035237094363,15.0,0.123046875,0.548828125,0.5881934639651221,0.5022504953500154,0.5324978298611112
ear_strict_sens,face_vs_nonface,ear_left,W4,320.0,600.0,11,2.027666526561101,1.9601477946812842,2.377471478252347,0.7168346221031484,0.4304594546194713,3.6248735985027305,7,4,63.63636363636363,2.8286392203156328,0.017893613610336614,10.0,0.0419921875,0.548828125,0.8528668146427634,0.20145604440018175,0.4364013671875
ear_strict_sens,face_vs_nonface,ear_left,W5,600.0,800.0,11,0.5100137649347218,0.3792409570873938,1.624254138034839,0.4897310490948808,-0.5811750125671309,1.6012025424365746,6,5,54.54545454545455,1.041416030037972,0.32220581188590247,25.0,0.51953125,1.0,0.31399874748158557,0.6866681236912675,0.8338155864197531
ear_strict_sens,face_vs_nonface,ear_mastoid,W1,80.0,130.0,11,0.6721064749534874,0.3385172401337643,1.2723347468130093,0.38362336026459887,-0.18265963857340795,1.5268725884803827,7,4,63.63636363636363,1.7519956930931195,0.11032415558954219,17.0,0.1748046875,0.548828125,0.5282465771189574,0.5022504953500154,0.5410621279761905
ear_strict_sens,face_vs_nonface,ear_mastoid,W2,130.0,220.0,11,-0.014089389656645286,-0.3952902837565504,1.3936332877908497,0.4201962464501485,-0.9503449718220556,0.922166192508765,3,8,27.272727272727273,-0.033530498607908986,0.9739113810781747,25.0,0.51953125,0.2265625,-0.01010982571963347,0.9739113810781747,0.8338155864197531
ear_strict_sens,face_vs_nonface,ear_mastoid,W3,220.0,320.0,11,0.3302271609169649,-0.547268841812593,1.798613092708733,0.5423022519577799,-0.8780975561782436,1.5385518780121734,5,6,45.45454545454545,0.6089356253358768,0.5561468971188883,30.0,0.8310546875,1.0,0.18360099915632153,0.7238391264861731,0.9003092447916666
ear_strict_sens,face_vs_nonface,ear_mastoid,W4,320.0,600.0,11,1.6882620878583494,1.87819128962357,3.10732177821147,0.9368927673843078,-0.3992650872755763,3.775789262992275,6,5,54.54545454545455,1.8019800628536975,0.10172357872215282,15.0,0.123046875,1.0,0.5433174316533413,0.5022504953500154,0.5324978298611112
ear_strict_sens,face_vs_nonface,ear_mastoid,W5,600.0,800.0,11,0.4908781430284926,0.2788871148894907,2.089551671454708,0.6300235340250224,-0.9129017707849143,1.8946580568418994,7,4,63.63636363636363,0.7791425502670136,0.45393914108967004,28.0,0.7001953125,0.548828125,0.23492031794875506,0.7238391264861731,0.8428276909722222
ear_strict_sens,face_vs_nonface,ear_right,W1,80.0,130.0,11,0.8201330242702778,0.9517485408961246,0.8714387411445158,0.2627486665596367,0.23469251200677044,1.4055735365337851,9,2,81.81818181818181,3.121359415478253,0.01084884557571042,5.0,0.009765625,0.0654296875,0.9411252742713103,0.20145604440018175,0.1974826388888889
