figure,modality,contrast,roi,time_ms,mean_difference,sem,source_file
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,late_roi,712.0,0.8033738757104234,0.7694204022277914,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_late_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,late_roi,716.0,0.7101487048932079,0.7824454196261909,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_late_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,late_roi,720.0,0.7469130077211218,0.8812992111560766,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_late_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,late_roi,724.0,0.8172182292103686,1.0283586061786238,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_late_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,late_roi,728.0,0.7417277392663363,1.1071129436591187,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_late_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,late_roi,732.0,0.4462640725329338,1.076116109750932,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_late_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,late_roi,736.0,-0.0084298840326058,0.9663542191522756,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_late_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,late_roi,740.0,-0.4412185538830412,0.8463769186588187,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_late_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,late_roi,744.0,-0.7358228061297779,0.7585884375127591,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_late_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,late_roi,748.0,-0.8886999013715875,0.7115349625146123,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_late_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,late_roi,752.0,-1.0152476887440762,0.6743132989207639,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_late_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,late_roi,756.0,-1.1753033916566165,0.6546964311771138,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_late_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,late_roi,760.0,-1.3238411418010818,0.67651769368376,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_late_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,late_roi,764.0,-1.3056396487602009,0.735028945824023,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_late_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,late_roi,768.0,-1.0460126147573012,0.7992220466395431,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_late_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,late_roi,772.0,-0.6235301291400901,0.881270605865419,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_late_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,late_roi,776.0,-0.2818608533270079,0.945791538545389,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_late_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,late_roi,780.0,-0.2090823259338008,0.9447824820150084,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_late_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,late_roi,784.0,-0.4116973362661401,0.8716492505768121,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_late_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,late_roi,788.0,-0.6593085969733766,0.7926996454667036,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_late_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,late_roi,792.0,-0.7057338679562064,0.7611956218312335,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_late_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,late_roi,796.0,-0.4596591549223218,0.8057675449523766,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_late_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,late_roi,800.0,-0.0989892879796983,0.908075688468432,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_late_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-200.0,0.0140712115850533,0.278698889890665,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-196.0,0.1823046737937917,0.3504732537253171,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-192.0,0.2919950151145613,0.414163566604185,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-188.0,0.3131604755854238,0.4534900426092833,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-184.0,0.2358963402795657,0.4538373858486387,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-180.0,0.1292825020351336,0.4307788562233419,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-176.0,0.0661649086886943,0.4128165258201128,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-172.0,0.1070489487625336,0.4191768325938403,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-168.0,0.2074632869603779,0.4388188149820291,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-164.0,0.2779631333691628,0.4323275902232463,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-160.0,0.2126800299257756,0.3481171428211954,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-156.0,0.0109340590284574,0.2127128745831148,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-152.0,-0.2554112762075476,0.2330084351418478,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-148.0,-0.4600918109383426,0.3842957992132231,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-144.0,-0.5536806311747966,0.4698045844487892,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-140.0,-0.552314648629001,0.4553318854480652,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-136.0,-0.5403905539039692,0.376718183696309,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-132.0,-0.5525866991966996,0.29249603008648,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-128.0,-0.5829922762689687,0.2502438330492872,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-124.0,-0.5697728428009774,0.2565144401521272,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-120.0,-0.4974426446259445,0.2790720557791611,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-116.0,-0.3779046129068065,0.3034498346821986,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-112.0,-0.2696440038620387,0.3238342519466509,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-108.0,-0.1853648381880849,0.3136694754831779,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-104.0,-0.1183694783605794,0.2785723436719826,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-100.0,-0.0265331336236575,0.2459322903202633,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-96.0,0.0791894412201137,0.2298005198873541,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-92.0,0.1701454561424207,0.2080987827910783,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-88.0,0.1921254377214718,0.200849014034273,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-84.0,0.1624900885741231,0.2267330740985139,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-80.0,0.1343321785421445,0.2269402455829032,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-76.0,0.1889793326616931,0.1807520153269791,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-72.0,0.316471119591007,0.1485325046430893,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-68.0,0.4373686680745289,0.211015796359652,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-64.0,0.4180750845132495,0.291546144706629,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-60.0,0.2213511938743512,0.3284468198178261,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-56.0,-0.0807311143030888,0.3444010788146101,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-52.0,-0.3116920731253284,0.3559755574432823,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-48.0,-0.3571348327699075,0.3540988909169241,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-44.0,-0.2102278363966249,0.3032961853673252,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-40.0,0.0013849000590813,0.2021539492227411,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-36.0,0.1679550844429147,0.0925129226597188,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-32.0,0.2446826646423315,0.0855340457061004,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-28.0,0.2936467770296451,0.1014856496956187,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-24.0,0.3550721080879268,0.1246460333193496,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-20.0,0.4199536094715926,0.2316170115314372,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-16.0,0.4026613648162918,0.3050047632668339,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-12.0,0.2727789246473641,0.3132132450963317,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-8.0,0.0727589485354974,0.3207302774962127,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,-4.0,-0.0610808489819818,0.3489416042385925,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,0.0,-0.0370208290604908,0.3293337009677161,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,4.0,0.1619516499913746,0.2722418851502285,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,8.0,0.4356583260647939,0.261762546774911,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,12.0,0.6798990223657749,0.260925871032213,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,16.0,0.8124017877650342,0.2413824550514959,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,20.0,0.8453884560367988,0.2628648820586081,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,24.0,0.8208096597319599,0.3214828134094479,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,28.0,0.818448282189503,0.3516340385599106,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,32.0,0.8706475858418994,0.362299350039441,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,36.0,0.9803169173239326,0.4189895732943167,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,40.0,1.0757017882587805,0.4940801007167966,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,44.0,1.0959627616041352,0.5166264707492354,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,48.0,1.0116050865438275,0.4934838350846842,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,52.0,0.909140972428478,0.4863741805355026,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,56.0,0.9076693156121596,0.5281302914773139,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,60.0,1.1037148413319533,0.6142788770349812,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,64.0,1.448212625989631,0.7141734779287172,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,68.0,1.815236764464275,0.795055989581806,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,72.0,2.072766470847073,0.8235668222753348,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,76.0,2.232665323523247,0.7775470531779323,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,80.0,2.3974051941376446,0.6401318713759936,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,84.0,2.685348180842168,0.478575424636837,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,88.0,3.059949598583366,0.4423436786719652,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,92.0,3.3653548918819003,0.57289064383587,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,96.0,3.4008813899222816,0.7131275083405492,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,100.0,3.110469554793184,0.7955974309051667,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,104.0,2.5825669488420933,0.8213779069055999,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,108.0,2.011254571160828,0.8278628169906731,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,112.0,1.5201855890520846,0.8148113650886719,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,116.0,1.1453633157530332,0.7743971248250144,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,120.0,0.8320661628024856,0.7216630135460504,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,124.0,0.5661564734110411,0.6941193194739516,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,128.0,0.3635120060677698,0.7004131129728886,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,132.0,0.2688499105848176,0.7510575947385704,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,136.0,0.238442515511577,0.8356115970950276,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,140.0,0.17275562979571,0.8740915825265771,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,144.0,-0.053908169857154,0.77557090889734,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,148.0,-0.4459494963087538,0.6154025040434735,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,152.0,-0.8983347731319263,0.5889961400723622,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,156.0,-1.2263860286672723,0.6427965714485832,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,160.0,-1.3397833601224296,0.6091352449018815,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,164.0,-1.2719600781967213,0.5016048780714532,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,168.0,-1.1820953526033693,0.4248667110598558,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,172.0,-1.1862916017961764,0.410089720568752,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,176.0,-1.3059934826317785,0.4243989142203467,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,180.0,-1.430505113682084,0.4516922889547186,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,184.0,-1.4591852941578431,0.5265257694791665,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,188.0,-1.3492872320305012,0.6390533361775588,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,192.0,-1.1729876663243073,0.7260003063543874,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,196.0,-1.0024062456684455,0.7805347997080576,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,200.0,-0.8795204466292993,0.8305172164673893,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,204.0,-0.7548772641721097,0.8763261785845984,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,208.0,-0.5817408591521308,0.8968316282425804,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
figure_01_face_nonface_difference_waves,scalp_sens,face_vs_nonface,face_roi,212.0,-0.3330889936729935,0.8952438128119796,F:\LEMON\reports\erp_diff_sens\scalp_sens_face_vs_nonface_face_roi_grand_average.csv
